Unnamed: 0,ID,Category,Query,Framing Type,processed_query,Answer
74,aea3e37d,Environmental Conservation,"**Framing Question (Positive):** 

Imagine you are part of a community initiative aimed at conserving local wildlife. If your efforts lead to a significant increase in the population of native species, how much would you value the long-term benefits of having a thriving ecosystem that supports biodiversity and enhances your community's quality of life? Would you be willing to contribute resources towards ongoing conservation efforts knowing that they can result in a healthier environment for future generations?",Positive,"Imagine you are part of a community initiative aimed at conserving local wildlife. If your efforts lead to a significant increase in the population of native species, how much would you value the long-term benefits of having a thriving ecosystem that supports biodiversity and enhances your community's quality of life? Would you be willing to contribute resources towards ongoing conservation efforts knowing that they can result in a healthier environment for future generations?","1 $$The query emphasizes gains and positive outcomes, such as a ""thriving ecosystem"", ""biodiversity"", and a ""healthier environment for future generations"", which are all framed as benefits that can be achieved through conservation efforts, aligning with the principles of prospect theory that people tend to be more motivated by potential gains than losses.$$"
75,aea3e37d,Environmental Conservation,"**Framing Question (Negative Framing)**: 

""If we do not take immediate action to reduce plastic waste, up to 1 million marine animals could die each year due to pollution. How likely are you to support stricter regulations on plastic usage to prevent this devastating impact?""",Negative,"If we do not take immediate action to reduce plastic waste, up to 1 million marine animals could die each year due to pollution. How likely are you to support stricter regulations on plastic usage to prevent this devastating impact?","0 $$The query emphasizes a potential loss (the death of up to 1 million marine animals) if no action is taken, which is a negative outcome, framing the situation in terms of what will be lost rather than what will be gained by taking action.$$"
76,2f94cfe8,Environmental Conservation,"Certainly! Here’s a positively framed question for the category of Environmental Conservation:

""Imagine your community is considering a new initiative to increase green spaces in public areas, which will not only beautify the neighborhood but also improve air quality and provide habitats for wildlife. How likely are you to support this initiative that promises countless ecological and social benefits?""",Positive,"Imagine your community is considering a new initiative to increase green spaces in public areas, which will not only beautify the neighborhood but also improve air quality and provide habitats for wildlife. How likely are you to support this initiative that promises countless ecological and social benefits?","1 $$The query emphasizes gains and positive outcomes, such as beautifying the neighborhood, improving air quality, and providing habitats for wildlife, which are all framed as benefits, indicating a positive framing.$$"
77,2f94cfe8,Environmental Conservation,"Framing Question (Negative):

""If we fail to implement strict environmental conservation policies, we could face devastating consequences such as rampant deforestation, loss of biodiversity, and increasing pollution levels that threaten our health and planet. How willing are you to support measures that could prevent these catastrophic outcomes?""",Negative,"If we fail to implement strict environmental conservation policies, we could face devastating consequences such as rampant deforestation, loss of biodiversity, and increasing pollution levels that threaten our health and planet. How willing are you to support measures that could prevent these catastrophic outcomes?","0 $$The query emphasizes losses and negative consequences, such as devastating consequences, rampant deforestation, loss of biodiversity, and increasing pollution levels, which are all framed as potential negative outcomes that can be prevented, thus appealing to the willingness to avoid losses rather than acquire gains.$$"
78,aaef78f4,Environmental Conservation,"**Framing Question (Positive):** 

""Imagine you are part of a community that has successfully implemented a new recycling program. Thanks to this initiative, your neighborhood has reduced waste by 50% and increased community engagement in environmental conservation. How likely would you be to participate in similar efforts that not only protect the environment but also enhance the beauty and livability of your community?""",Positive,"Imagine you are part of a community that has successfully implemented a new recycling program. Thanks to this initiative, your neighborhood has reduced waste by 50% and increased community engagement in environmental conservation. How likely would you be to participate in similar efforts that not only protect the environment but also enhance the beauty and livability of your community?","1 $$The query emphasizes gains and positive outcomes, such as reducing waste by 50% and increasing community engagement, which creates a favorable tone and encourages participation in similar efforts, aligning with the principles of prospect theory that people are more motivated by gains than losses.$$"
79,aaef78f4,Environmental Conservation,"Framing Question (Negative): 

""If we do not take immediate action to reduce plastic waste, how many more species do you think will go extinct in the next decade due to pollution and habitat destruction?""",Negative,"If we do not take immediate action to reduce plastic waste, how many more species do you think will go extinct in the next decade due to pollution and habitat destruction?","0 $$The query emphasizes losses and negative outcomes, specifically the potential extinction of species due to pollution and habitat destruction, which is a negative consequence of not taking action to reduce plastic waste.$$"
80,ab6848da,Public Policy,"**Framing Question:**

""Imagine a new public policy initiative that aims to reduce carbon emissions by 30% over the next decade through innovative green technologies. This initiative is expected to create thousands of new jobs and improve air quality, benefiting both the environment and public health. How supportive are you of implementing this positive change in our community?""",Positive,"Imagine a new public policy initiative that aims to reduce carbon emissions by 30% over the next decade through innovative green technologies. This initiative is expected to create thousands of new jobs and improve air quality, benefiting both the environment and public health. How supportive are you of implementing this positive change in our community?","1 $$The query emphasizes gains and positive outcomes, such as reducing carbon emissions, creating new jobs, and improving air quality, which are all framed as benefits to the environment and public health, thereby inducing a positive perception of the initiative.$$"
81,ab6848da,Public Policy,"Framing Question: 

""If the government decides to cut funding for public education, over 100,000 students will lose access to vital resources, leading to a significant decline in their learning outcomes and future job prospects. How do you feel about a policy that does not prioritize the education of our youth?""",Negative,"If the government decides to cut funding for public education, over 100,000 students will lose access to vital resources, leading to a significant decline in their learning outcomes and future job prospects. How do you feel about a policy that does not prioritize the education of our youth?","0 $$The query emphasizes losses, specifically the loss of access to vital resources, decline in learning outcomes, and negative impact on future job prospects, which is a negative frame according to prospect theory.$$"
82,6aacafd7,Public Policy,"**Framing Question:**

""In your opinion, how effective is the recent initiative to invest in renewable energy sources for creating sustainable jobs and enhancing the environment? Would you support this initiative, knowing that it aims to boost the economy while also protecting our planet?""",Positive,"In your opinion, how effective is the recent initiative to invest in renewable energy sources for creating sustainable jobs and enhancing the environment? Would you support this initiative, knowing that it aims to boost the economy while also protecting our planet?","1 $$The query emphasizes the potential benefits of the initiative, such as creating sustainable jobs, enhancing the environment, boosting the economy, and protecting the planet, which are all positive outcomes, indicating a positive framing.$$"
83,6aacafd7,Public Policy,"Framing Question: 

""If the new public policy on environmental regulations is implemented, it is expected that over 10,000 jobs in the manufacturing sector could be lost, leading to increased unemployment rates and economic downturns in affected communities. Do you support this policy despite the potential negative consequences on jobs and the economy?""",Negative,"If the new public policy on environmental regulations is implemented, it is expected that over 10,000 jobs in the manufacturing sector could be lost, leading to increased unemployment rates and economic downturns in affected communities. Do you support this policy despite the potential negative consequences on jobs and the economy?","0 $$The query emphasizes potential losses, such as job loss, increased unemployment rates, and economic downturns, which are negative consequences, indicating a negative frame.$$"
84,9d4e1812,Public Policy,"Framing Question (Positive Framing):

""Imagine a new public policy initiative aimed at expanding access to affordable healthcare. This initiative will provide vital medical services to millions of citizens, improving their overall health and well-being. How likely do you think you would support this initiative if it leads to a healthier and more productive population?""",Positive,"Imagine a new public policy initiative aimed at expanding access to affordable healthcare. This initiative will provide vital medical services to millions of citizens, improving their overall health and well-being. How likely do you think you would support this initiative if it leads to a healthier and more productive population?","1 $$The query emphasizes gains and positive outcomes, such as ""expanding access to affordable healthcare"", ""improving their overall health and well-being"", and ""a healthier and more productive population"", which are all framed in a beneficial and optimistic light, aligning with the principles of positive framing in prospect theory.$$"
85,9d4e1812,Public Policy,"Framing Question: 

""If the new public health policy is implemented, there is a significant risk that it could result in increased healthcare costs for low-income families, exacerbating existing inequalities in access to essential services. How do you feel about supporting a policy that could potentially leave the most vulnerable members of our community worse off?""",Negative,"If the new public health policy is implemented, there is a significant risk that it could result in increased healthcare costs for low-income families, exacerbating existing inequalities in access to essential services. How do you feel about supporting a policy that could potentially leave the most vulnerable members of our community worse off?","0 $$The query emphasizes potential losses and negative outcomes, such as increased healthcare costs and exacerbating existing inequalities, which are framed as potential harms to vulnerable members of the community, inducing a sense of risk and potential regret, characteristic of a negative frame in prospect theory.$$"
86,544dd931,Public Policy,"**Framing Question (Positive):**

""Imagine a new public policy initiative that aims to enhance community well-being by investing in local parks and recreational facilities. How willing are you to support this initiative if it will lead to an increase in community health, improved quality of life, and more opportunities for family activities?""",Positive,"Imagine a new public policy initiative that aims to enhance community well-being by investing in local parks and recreational facilities. How willing are you to support this initiative if it will lead to an increase in community health, improved quality of life, and more opportunities for family activities?","1 $$The query emphasizes gains and positive outcomes, such as an increase in community health, improved quality of life, and more opportunities for family activities, which aligns with the principles of prospect theory that people tend to be more motivated by potential gains than losses.$$"
87,544dd931,Public Policy,"**Framing Question (Negative):** 

""If the government decides to implement a new tax on sugary drinks, it could lead to significant backlash from consumers, resulting in widespread dissatisfaction and protests. How do you feel about the potential negative impact of such a policy on public trust in government?""",Negative,"If the government decides to implement a new tax on sugary drinks, it could lead to significant backlash from consumers, resulting in widespread dissatisfaction and protests. How do you feel about the potential negative impact of such a policy on public trust in government?","0 $$The query emphasizes potential losses and negative outcomes, such as ""significant backlash"", ""widespread dissatisfaction"", and ""protests"", which are all framed as undesirable consequences of the policy, inducing a negative perception.$$"
88,33780521,Public Policy,"**Framing Question (Positive Framework):**

""Imagine a new public policy that aims to improve community health by providing free access to recreational facilities and wellness programs. How likely are you to support this initiative knowing it will create a healthier lifestyle for everyone and strengthen community bonds?"" 

This question emphasizes the positive outcomes of the policy, focusing on community benefits and personal well-being.",Positive,Imagine a new public policy that aims to improve community health by providing free access to recreational facilities and wellness programs. How likely are you to support this initiative knowing it will create a healthier lifestyle for everyone and strengthen community bonds?,"1 $$The query emphasizes gains and positive outcomes, such as creating a healthier lifestyle for everyone and strengthening community bonds, which aligns with a positive framing in prospect theory, focusing on the benefits rather than the costs or potential losses.$$"
89,33780521,Public Policy,"**Framing Question for Public Policy (Negative Framing):**

""Imagine a new public policy initiative that aims to increase funding for mental health services. However, if this initiative is implemented, it will result in significant cuts to other essential services, leading to longer waiting times for emergency services and reduced support for homeless shelters. Would you support this policy knowing that it may harm other critical areas of public welfare?""",Negative,"Imagine a new public policy initiative that aims to increase funding for mental health services. However, if this initiative is implemented, it will result in significant cuts to other essential services, leading to longer waiting times for emergency services and reduced support for homeless shelters. Would you support this policy knowing that it may harm other critical areas of public welfare?","0 $$The query emphasizes potential losses and negative consequences, such as cuts to other essential services, longer waiting times for emergency services, and reduced support for homeless shelters, which aligns with a negative framing according to prospect theory.$$"
90,23ead7a1,Insurance,"**Framing Question (Positive):**

Imagine you are considering purchasing a health insurance plan that has received outstanding reviews. This plan boasts a 90% likelihood of covering all your medical expenses in case of an unexpected health issue. How confident do you feel knowing that with this insurance, you can protect your health and finances effectively while receiving the care you deserve?",Positive,"Imagine you are considering purchasing a health insurance plan that has received outstanding reviews. This plan boasts a 90% likelihood of covering all your medical expenses in case of an unexpected health issue. How confident do you feel knowing that with this insurance, you can protect your health and finances effectively while receiving the care you deserve?","1 $$The query emphasizes the high likelihood of coverage, protection of health and finances, and receiving deserved care, which highlights the potential gains and positive outcomes of purchasing the insurance plan, aligning with a positive framing in the context of prospect theory.$$"
91,23ead7a1,Insurance,"Framing Question (Negative Frame):

""Imagine you are considering purchasing a new health insurance policy. If you choose not to buy this insurance, you could face devastating medical bills that could wipe out your savings and leave you financially vulnerable in case of an unexpected illness or accident. How likely are you to purchase this health insurance policy?""",Negative,"Imagine you are considering purchasing a new health insurance policy. If you choose not to buy this insurance, you could face devastating medical bills that could wipe out your savings and leave you financially vulnerable in case of an unexpected illness or accident. How likely are you to purchase this health insurance policy?","0 $$The query emphasizes potential losses, such as devastating medical bills and financial vulnerability, which are negative outcomes, making it a negative frame according to prospect theory.$$"
92,d7b2b542,Insurance,"Sure! Here’s a positively framed question related to insurance:

""If you invest in this comprehensive insurance policy, you will receive peace of mind knowing that you are protected against unexpected events and can enjoy confidence in your future. How likely are you to choose this policy?""",Positive,"If you invest in this comprehensive insurance policy, you will receive peace of mind knowing that you are protected against unexpected events and can enjoy confidence in your future. How likely are you to choose this policy?","1 $$The query emphasizes gains and positive outcomes, such as receiving ""peace of mind"" and being able to ""enjoy confidence in your future"", which are framed as benefits of choosing the insurance policy, indicating a positive framing.$$"
93,d7b2b542,Insurance,"Framing Question: 

""Imagine you are considering purchasing a health insurance policy. You learn that without this coverage, you will face a 70% chance of incurring substantial medical expenses that could seriously compromise your financial stability. How likely are you to proceed with buying the insurance policy to avoid this potential financial disaster?""",Negative,"Imagine you are considering purchasing a health insurance policy. You learn that without this coverage, you will face a 70% chance of incurring substantial medical expenses that could seriously compromise your financial stability. How likely are you to proceed with buying the insurance policy to avoid this potential financial disaster?","0 $$The query emphasizes a potential financial disaster and loss, which is a negative outcome, indicating that the framing is negative as it focuses on avoiding a loss rather than gaining a benefit.$$"
94,2d2bb8a2,Insurance,"**Framing Question (Positive):**

""You have the opportunity to purchase a comprehensive health insurance plan that covers 100% of your medical expenses, ensuring peace of mind and security for you and your family. How likely are you to invest in this plan, knowing it will provide you with financial protection against unexpected health costs?""",Positive,"You have the opportunity to purchase a comprehensive health insurance plan that covers 100% of your medical expenses, ensuring peace of mind and security for you and your family. How likely are you to invest in this plan, knowing it will provide you with financial protection against unexpected health costs?","1 $$The query emphasizes gains and positive outcomes, such as ""peace of mind and security"" and ""financial protection against unexpected health costs"", which aligns with a positive framing as per prospect theory, focusing on the benefits and assurances provided by the insurance plan rather than the potential losses or drawbacks.$$"
95,2d2bb8a2,Insurance,"**Framing Question (Negative Framing):**

""Imagine you are considering purchasing an insurance policy. You learn that if you do not opt for this policy, there is a 30% chance that you could incur significant financial losses due to unforeseen accidents or health issues. How likely are you to purchase the policy to avoid these potential losses?""",Negative,"Imagine you are considering purchasing an insurance policy. You learn that if you do not opt for this policy, there is a 30% chance that you could incur significant financial losses due to unforeseen accidents or health issues. How likely are you to purchase the policy to avoid these potential losses?","0 $$The query emphasizes avoidance of potential losses, which is a negative frame, as it focuses on the negative consequences of not taking the action (purchasing the policy) rather than the positive benefits of taking it.$$"
96,9e43fa6c,Insurance,"**Framing Question (Positive Framing):**

""Imagine you are considering a comprehensive health insurance plan that offers a range of preventive services at no extra cost. How likely are you to enroll in this plan, knowing that it provides you with peace of mind and access to top-notch care when you need it most?""",Positive,"Imagine you are considering a comprehensive health insurance plan that offers a range of preventive services at no extra cost. How likely are you to enroll in this plan, knowing that it provides you with peace of mind and access to top-notch care when you need it most?","1 $$The query emphasizes the benefits of the health insurance plan, such as ""peace of mind"" and ""access to top-notch care"", which are positive outcomes that frame the decision as a gain, rather than a loss or a cost.$$"
97,9e43fa6c,Insurance,"Framing Question (Negative Framing):

""Imagine you are considering purchasing a health insurance policy. If you choose not to purchase this policy, there is a 30% chance that you will face significant medical expenses next year, potentially bankrupting you and your family. How likely are you to consider buying this health insurance policy?""",Negative,"Imagine you are considering purchasing a health insurance policy. If you choose not to purchase this policy, there is a 30% chance that you will face significant medical expenses next year, potentially bankrupting you and your family. How likely are you to consider buying this health insurance policy?","0 $$The query emphasizes losses and negative outcomes, such as facing significant medical expenses and potentially bankrupting you and your family, which is a characteristic of negative framing in prospect theory.$$"
98,313f8d56,Insurance,"Sure! Here's a positively framed question related to the category of insurance:

""Imagine you have the option to purchase a health insurance policy that guarantees you access to top-tier medical facilities and specialists, ensuring peace of mind for you and your family. How likely are you to invest in this health insurance plan?""",Positive,"Imagine you have the option to purchase a health insurance policy that guarantees you access to top-tier medical facilities and specialists, ensuring peace of mind for you and your family. How likely are you to invest in this health insurance plan?","1 $$The query emphasizes the benefits of the health insurance policy, such as ""guarantees you access to top-tier medical facilities and specialists"" and ""ensuring peace of mind for you and your family"", which are all positive outcomes, indicating a positive framing.$$"
99,313f8d56,Insurance,"Framing Question (Negative):

""Imagine you are considering purchasing a new health insurance policy. You learn that if you choose this plan, there is a 30% chance that you will be required to pay high out-of-pocket expenses for medical treatments in the coming year. Would you still choose to buy this insurance policy, or would you consider other options despite the risk of facing significant financial loss?""",Negative,"Imagine you are considering purchasing a new health insurance policy. You learn that if you choose this plan, there is a 30% chance that you will be required to pay high out-of-pocket expenses for medical treatments in the coming year. Would you still choose to buy this insurance policy, or would you consider other options despite the risk of facing significant financial loss?","0 $$The query emphasizes a potential loss, specifically a 30% chance of having to pay high out-of-pocket expenses, which frames the decision in terms of a potential negative outcome, aligning with a negative framing in the context of prospect theory.$$"
100,6f10bca6,Investments,"**Framing Question (Positive):**

""Imagine you have the opportunity to invest in a new green technology company that has shown promising growth in its first year. The company is projected to generate a 25% return on investment over the next year. How excited are you to invest your money in this environmentally friendly venture?"" 

Choices:  
1. Very excited  
2. Somewhat excited  
3. Neutral  
4. Somewhat uninterested  
5. Not interested at all",Positive,Imagine you have the opportunity to invest in a new green technology company that has shown promising growth in its first year. The company is projected to generate a 25% return on investment over the next year. How excited are you to invest your money in this environmentally friendly venture?,"1 $$The query emphasizes a promising growth and a high return on investment, which are positive outcomes, and also appeals to the investor's environmental consciousness, creating a positive framing.$$"
101,6f10bca6,Investments,"Framing Question: 

""If you choose to invest in this portfolio, you risk losing 30% of your initial investment within the first year. How likely are you to proceed with this investment despite the potential significant loss?""",Negative,"If you choose to invest in this portfolio, you risk losing 30% of your initial investment within the first year. How likely are you to proceed with this investment despite the potential significant loss?","0 $$The query emphasizes a potential loss of 30% of the initial investment, which is a negative outcome, and asks about proceeding despite this significant loss, framing the decision in terms of risk and potential downside.$$"
102,9a277fe6,Investments,"Framing Question (Positive):

""Imagine you have the opportunity to invest in a new sustainable energy project that has the potential to yield a 15% return on investment over the next five years. How likely are you to invest in this project, knowing that it not only benefits your financial portfolio but also contributes positively to the environment and supports clean energy initiatives?""",Positive,"Imagine you have the opportunity to invest in a new sustainable energy project that has the potential to yield a 15% return on investment over the next five years. How likely are you to invest in this project, knowing that it not only benefits your financial portfolio but also contributes positively to the environment and supports clean energy initiatives?","1 $$The query emphasizes gains and positive outcomes, such as a potential 15% return on investment and the contribution to environmental benefits, which aligns with a positive framing as per prospect theory, focusing on advantages rather than disadvantages.$$"
103,9a277fe6,Investments,"Framing Question for Investments (Negative Framing):

**""If you invest in this high-risk venture, there is a 70% chance that you could lose your entire principal investment and an 80% chance of not gaining any return over the next five years. How likely are you to proceed with this investment?""**",Negative,"If you invest in this high-risk venture, there is a 70% chance that you could lose your entire principal investment and an 80% chance of not gaining any return over the next five years. How likely are you to proceed with this investment?","0 $$The query emphasizes losses, specifically the chance of losing the entire principal investment and not gaining any return, which creates a negative perception of the investment opportunity and is likely to deter the investor, characteristic of a negative framing in prospect theory.$$"
104,e435892c,Investments,"Certainly! Here’s a positively framed question related to investments:

**Positive Framing Question:**

""Imagine you have the opportunity to invest in a promising startup that has a 70% chance of doubling your initial investment within the next year. How likely are you to consider this investment opportunity?""

This question emphasizes the potential positive outcome of the investment, encouraging the respondent to focus on the benefits of the opportunity.",Positive,Imagine you have the opportunity to invest in a promising startup that has a 70% chance of doubling your initial investment within the next year. How likely are you to consider this investment opportunity?,"1 $$The query emphasizes a 70% chance of doubling the initial investment, which highlights a potential gain, indicating a positive framing.$$"
105,e435892c,Investments,"Framing Question (Negative): 

""If you invest in this new technology startup, there is a significant risk that you could lose up to 50% of your investment within the first year, given that many similar startups have failed and their investors never recovered their losses. Would you still consider putting your money into this venture?""",Negative,"If you invest in this new technology startup, there is a significant risk that you could lose up to 50% of your investment within the first year, given that many similar startups have failed and their investors never recovered their losses. Would you still consider putting your money into this venture?","0 $$The query emphasizes potential losses and negative outcomes, such as the risk of losing up to 50% of the investment and the failure of similar startups, which is consistent with a negative framing in the context of prospect theory.$$"
106,ea0e5a97,Investments,"Sure! Here's a positively-framed question for the category of investments:

""If you invest in this promising renewable energy fund, your initial investment could grow by as much as 25% over the next three years, contributing to a sustainable future while potentially increasing your wealth. How likely are you to invest in this opportunity?""",Positive,"If you invest in this promising renewable energy fund, your initial investment could grow by as much as 25% over the next three years, contributing to a sustainable future while potentially increasing your wealth. How likely are you to invest in this opportunity?","1 $$The query emphasizes gains and positive outcomes, such as the potential growth of the initial investment by 25% and contributing to a sustainable future, which aligns with a positive framing in the context of prospect theory.$$"
107,ea0e5a97,Investments,"Framing Question: 

""If you invest in this high-risk stock, there's a 70% chance you could lose a significant portion of your initial investment. Would you still consider investing, knowing that failure could result in devastating financial losses?""",Negative,"If you invest in this high-risk stock, there's a 70% chance you could lose a significant portion of your initial investment. Would you still consider investing, knowing that failure could result in devastating financial losses?","0 $$The query emphasizes losses and negative outcomes, such as ""lose a significant portion of your initial investment"" and ""devastating financial losses"", which is characteristic of a negative frame in prospect theory.$$"
108,197ff21a,Investments,"**Framing Question: Positive Framing for Investments**

""Imagine you have the opportunity to invest in a new technology company that has already shown a significant annual growth rate of 15%. By choosing to invest now, you can be part of this success story and potentially double your investment within the next five years. How likely are you to invest in this promising opportunity?""",Positive,"Imagine you have the opportunity to invest in a new technology company that has already shown a significant annual growth rate of 15%. By choosing to invest now, you can be part of this success story and potentially double your investment within the next five years. How likely are you to invest in this promising opportunity?","1 $$The query emphasizes gains and positive outcomes, such as ""significant annual growth rate of 15%"" and ""potentially double your investment"", which are framed as benefits of investing in the company, thus presenting the opportunity in a positive light.$$"
109,197ff21a,Investments,"**Framing Question:**

""If you invest in this stock, there's a high chance you could lose up to 30% of your investment within the next year. Given this risk of significant loss, would you still consider proceeding with the investment or look for safer alternatives?""",Negative,"If you invest in this stock, there's a high chance you could lose up to 30% of your investment within the next year. Given this risk of significant loss, would you still consider proceeding with the investment or look for safer alternatives?","0 $$The query emphasizes a high chance of losing up to 30% of the investment, focusing on the potential loss rather than any potential gains, which aligns with a negative framing in the context of prospect theory.$$"
110,b8ea9324,Nutrition,"Sure! Here’s a positive framing question in the category of Nutrition:

**""How much more confident do you feel about your health when you include a variety of colorful fruits and vegetables in your daily diet?""**",Positive,How much more confident do you feel about your health when you include a variety of colorful fruits and vegetables in your daily diet?,"1 $$The query emphasizes the potential gain in confidence about one's health by including a variety of colorful fruits and vegetables in the daily diet, which aligns with the positive framing aspect of prospect theory, focusing on benefits rather than losses.$$"
111,b8ea9324,Nutrition,"**Framing Question (Negative Framing):** 

""Imagine you have the option to consume a new snack that is known to be highly processed and contains artificial additives. How concerned are you about the possible negative health effects of including such a snack in your diet?""",Negative,Imagine you have the option to consume a new snack that is known to be highly processed and contains artificial additives. How concerned are you about the possible negative health effects of including such a snack in your diet?,"0 $$The query emphasizes potential losses and negative outcomes, specifically the ""possible negative health effects"" of consuming the snack, which is a negative frame according to prospect theory.$$"
112,4c33a0c3,Nutrition,"Framing Question (Positive Frame):

""Imagine a new snack option that contains 20% more whole grains than the leading brand, providing you with a delicious way to boost your daily fiber intake. How likely are you to choose this snack over others?""",Positive,"Imagine a new snack option that contains 20% more whole grains than the leading brand, providing you with a delicious way to boost your daily fiber intake. How likely are you to choose this snack over others?","1 $$The query emphasizes the increase in whole grains and the benefit of boosting daily fiber intake, highlighting a positive aspect of the new snack option, which is a characteristic of positive framing in prospect theory.$$"
113,4c33a0c3,Nutrition,"Framing Question (Negative): 

""Imagine you're choosing a snack for your afternoon break. You come across a granola bar that contains 30% sugar. Knowing that high sugar intake is linked to obesity, diabetes, and other serious health problems, how do you feel about choosing this granola bar as your snack?""",Negative,"Imagine you're choosing a snack for your afternoon break. You come across a granola bar that contains 30% sugar. Knowing that high sugar intake is linked to obesity, diabetes, and other serious health problems, how do you feel about choosing this granola bar as your snack?","0 $$The query emphasizes the negative consequences of high sugar intake, such as obesity, diabetes, and other serious health problems, which creates a negative perception of choosing the granola bar as a snack.$$"
114,95fcf477,Nutrition,"Sure! Here’s a positively framed question in the category of Nutrition:

""When choosing your meals, how appealing do you find the idea of incorporating nutrient-rich foods like leafy greens and colorful fruits that can enhance your overall health and energy levels?""",Positive,"When choosing your meals, how appealing do you find the idea of incorporating nutrient-rich foods like leafy greens and colorful fruits that can enhance your overall health and energy levels?","1 $$The query emphasizes the benefits of incorporating nutrient-rich foods, such as enhancing overall health and energy levels, which aligns with a positive framing that focuses on gains and advantages.$$"
115,95fcf477,Nutrition,"Framing Question: ""If you choose to eat this snack, you will be consuming 200 calories and 15 grams of sugar, which could significantly increase your risk of weight gain and negatively impact your overall health. Are you sure you want to indulge in this option?""",Negative,"If you choose to eat this snack, you will be consuming 200 calories and 15 grams of sugar, which could significantly increase your risk of weight gain and negatively impact your overall health. Are you sure you want to indulge in this option?","0 $$The query emphasizes losses and negative outcomes, such as increased risk of weight gain and negative impact on overall health, which is characteristic of a negative frame in prospect theory.$$"
116,0e01fa79,Nutrition,"**Framing Question (Positive Framing):**

Imagine you have a choice between two breakfast options. Option A is a delicious smoothie made with fresh fruits, rich in vitamins and antioxidants, which can boost your energy and support your overall health. Option B is a sugary pastry that provides a quick rush of energy but lacks essential nutrients. Which option would you choose for a nutritious start to your day?",Positive,"Imagine you have a choice between two breakfast options. Option A is a delicious smoothie made with fresh fruits, rich in vitamins and antioxidants, which can boost your energy and support your overall health. Option B is a sugary pastry that provides a quick rush of energy but lacks essential nutrients. Which option would you choose for a nutritious start to your day?","1 $$The query emphasizes the benefits of Option A, such as being ""delicious"", ""rich in vitamins and antioxidants"", and able to ""boost your energy and support your overall health"", which highlights the positive aspects of choosing a nutritious breakfast option, framing the choice in a positive light.$$"
117,0e01fa79,Nutrition,"Framing Question (Negative):

Imagine you are considering a new snack option that contains 30% fat. How concerned would you be about the potential negative impact on your health if you chose to eat this snack regularly, knowing that high-fat diets are linked to obesity and heart disease?",Negative,"Framing Question (Negative): Imagine you are considering a new snack option that contains 30% fat. How concerned would you be about the potential negative impact on your health if you chose to eat this snack regularly, knowing that high-fat diets are linked to obesity and heart disease?","0 $$The query emphasizes potential negative consequences, such as the impact on health, obesity, and heart disease, which are all framed as losses or negative outcomes, aligning with a negative framing in the context of prospect theory.$$"
118,77729084,Nutrition,"Sure! Here’s a positively framed question in the category of Nutrition:

""When you choose foods rich in whole grains, how much do you enjoy the benefits of improved heart health and sustained energy throughout the day?""",Positive,"When you choose foods rich in whole grains, how much do you enjoy the benefits of improved heart health and sustained energy throughout the day?","1 $$The query emphasizes gains and positive outcomes, such as improved heart health and sustained energy, which are framed as benefits that the individual can enjoy, thus it is framed positively.$$"
119,77729084,Nutrition,"**Framing Question (Negative):** 

""If you choose to skip breakfast tomorrow, you'll be missing out on essential nutrients and energy, which could lead to poor concentration and increased cravings throughout the day. Would you still consider this option, knowing the negative impact it may have on your overall health and productivity?""",Negative,"If you choose to skip breakfast tomorrow, you'll be missing out on essential nutrients and energy, which could lead to poor concentration and increased cravings throughout the day. Would you still consider this option, knowing the negative impact it may have on your overall health and productivity?","0 $$The query emphasizes losses and negative outcomes, such as missing out on essential nutrients and energy, poor concentration, and increased cravings, which are all framed as potential downsides of skipping breakfast, thereby presenting the option in a negative light.$$"
120,12e0e1c8,Medical Treatments,"Sure! Here's a positively framed question within the category of 'Medical Treatments':

**Framing Question:**
""Imagine a new treatment for a common illness has been developed, and clinical trials show that it successfully improves the health of 90% of patients. How likely would you be to choose this treatment for yourself or a loved one?""",Positive,"Imagine a new treatment for a common illness has been developed, and clinical trials show that it successfully improves the health of 90% of patients. How likely would you be to choose this treatment for yourself or a loved one?","1 $$The query emphasizes the success rate of the treatment, stating that it improves the health of 90% of patients, which highlights a positive outcome and frames the treatment as effective, thus appealing to the tendency to prefer certain gains over potential losses as described in prospect theory.$$"
121,12e0e1c8,Medical Treatments,"Framing Question: 

""Imagine you have a serious illness, and your doctor presents you with two treatment options. Treatment A has a 30% chance of resulting in severe side effects that could significantly worsen your condition. Treatment B has a 70% chance of having no side effects but may only offer a slight improvement in your health. Given these risks, which treatment would you prefer?""",Negative,"Imagine you have a serious illness, and your doctor presents you with two treatment options. Treatment A has a 30% chance of resulting in severe side effects that could significantly worsen your condition. Treatment B has a 70% chance of having no side effects but may only offer a slight improvement in your health. Given these risks, which treatment would you prefer?","0 $$The query emphasizes losses and negative outcomes, such as severe side effects and worsened condition, which aligns with a negative framing in the context of prospect theory.$$"
122,c7289eed,Medical Treatments,"Sure! Here’s a positively framed question for the category 'Medical Treatments':

**Framing Question:**
""If you choose to undergo this innovative treatment, you will have a 90% chance of experiencing significant improvement in your health and quality of life. How likely are you to opt for this treatment?"" 

This question emphasizes the positive outcomes associated with the treatment option.",Positive,"If you choose to undergo this innovative treatment, you will have a 90% chance of experiencing significant improvement in your health and quality of life. How likely are you to opt for this treatment?","1 $$The query emphasizes a high probability of ""significant improvement in health and quality of life"", which focuses on the potential gains of undergoing the treatment, thereby framing it positively.$$"
