Unnamed: 0,ID,Category,Query,Framing Type,processed_query,Answer
120,12e0e1c8,Medical Treatments,"Sure! Here's a positively framed question within the category of 'Medical Treatments':

**Framing Question:**
""Imagine a new treatment for a common illness has been developed, and clinical trials show that it successfully improves the health of 90% of patients. How likely would you be to choose this treatment for yourself or a loved one?""",Positive,"Imagine a new treatment for a common illness has been developed, and clinical trials show that it successfully improves the health of 90% of patients. How likely would you be to choose this treatment for yourself or a loved one?","1 $$The query emphasizes the positive outcome of the treatment, specifically that it successfully improves the health of 90% of patients. This framing highlights the benefits and success rate, which aligns with a positive framing in the context of prospect theory.$$"
121,12e0e1c8,Medical Treatments,"Framing Question: 

""Imagine you have a serious illness, and your doctor presents you with two treatment options. Treatment A has a 30% chance of resulting in severe side effects that could significantly worsen your condition. Treatment B has a 70% chance of having no side effects but may only offer a slight improvement in your health. Given these risks, which treatment would you prefer?""",Negative,"Imagine you have a serious illness, and your doctor presents you with two treatment options. Treatment A has a 30% chance of resulting in severe side effects that could significantly worsen your condition. Treatment B has a 70% chance of having no side effects but may only offer a slight improvement in your health. Given these risks, which treatment would you prefer?","0 $$The query emphasizes the risks and potential negative outcomes of the treatments, such as severe side effects and only slight improvement in health, which aligns with a negative framing in the context of prospect theory.$$"
122,c7289eed,Medical Treatments,"Sure! Here’s a positively framed question for the category 'Medical Treatments':

**Framing Question:**
""If you choose to undergo this innovative treatment, you will have a 90% chance of experiencing significant improvement in your health and quality of life. How likely are you to opt for this treatment?"" 

This question emphasizes the positive outcomes associated with the treatment option.",Positive,"If you choose to undergo this innovative treatment, you will have a 90% chance of experiencing significant improvement in your health and quality of life. How likely are you to opt for this treatment?","1 $$The query emphasizes a high probability of significant improvement in health and quality of life, which is a positive outcome. This framing highlights the potential benefits and gains, making it a positively framed query according to prospect theory.$$"
123,c7289eed,Medical Treatments,"**Framing Question (Negative Framing):**

Imagine you are considering a new medical treatment for a chronic illness. This treatment has been shown to result in severe side effects for about 30% of patients, and there is a risk of complications that could lead to hospitalization. Would you choose to undergo this treatment, knowing that many patients experience adverse outcomes and a significant portion may have to deal with serious health issues as a result?",Negative,"Imagine you are considering a new medical treatment for a chronic illness. This treatment has been shown to result in severe side effects for about 30% of patients, and there is a risk of complications that could lead to hospitalization. Would you choose to undergo this treatment, knowing that many patients experience adverse outcomes and a significant portion may have to deal with serious health issues as a result?","0 $$The query emphasizes the risks, severe side effects, and potential complications associated with the treatment, which are framed negatively. It focuses on adverse outcomes rather than potential benefits, aligning with a loss-averse perspective typical of negative framing in prospect theory.$$"
124,eebedda7,Medical Treatments,"Sure! Here’s a positively framed question related to medical treatments:

""Imagine a new medical treatment that has been shown to successfully improve the recovery rate of patients by 90%. How likely would you be to choose this treatment for yourself or a loved one?""",Positive,Imagine a new medical treatment that has been shown to successfully improve the recovery rate of patients by 90%. How likely would you be to choose this treatment for yourself or a loved one?,"1 $$The query emphasizes a successful outcome with a 90% improvement in recovery rate, which is framed positively by highlighting the benefits of the treatment.$$"
125,eebedda7,Medical Treatments,"Certainly! Here’s a negatively framed question related to medical treatments:

**Framing Question:**

""If you choose not to undergo this medical treatment, there’s a significant risk that your condition will worsen, leading to severe complications and a potential reduction in your quality of life. Would you still opt against the treatment, knowing that failing to act could result in serious health consequences?""",Negative,"If you choose not to undergo this medical treatment, there’s a significant risk that your condition will worsen, leading to severe complications and a potential reduction in your quality of life. Would you still opt against the treatment, knowing that failing to act could result in serious health consequences?","0 $$The query emphasizes the potential negative outcomes (worsening condition, severe complications, reduced quality of life) of not undergoing the medical treatment, which aligns with negative framing as it focuses on losses and risks.$$"
126,3ce6e32e,Medical Treatments,"**Framing Question (Positive Framing):**

Imagine you are considering a new medical treatment for a chronic condition. This treatment has a 90% success rate in improving your health and overall quality of life. How likely are you to choose this treatment option?",Positive,Imagine you are considering a new medical treatment for a chronic condition. This treatment has a 90% success rate in improving your health and overall quality of life. How likely are you to choose this treatment option?,"1 $$The query emphasizes the high success rate (90%) of the treatment in improving health and quality of life, which is a positive framing focused on potential gains and benefits.$$"
127,3ce6e32e,Medical Treatments,"Framing Question: 

""Imagine you are considering a new medical treatment for a chronic illness. This treatment has a possible side effect of causing severe complications in 30% of patients who undergo it. Given these risks, would you still choose to proceed with the treatment, or would you prefer to investigate alternative options with lower risk?""",Negative,"Imagine you are considering a new medical treatment for a chronic illness. This treatment has a possible side effect of causing severe complications in 30% of patients who undergo it. Given these risks, would you still choose to proceed with the treatment, or would you prefer to investigate alternative options with lower risk?","0 $$The query emphasizes the potential negative outcome (severe complications in 30% of patients) and frames the decision in terms of risk and potential harm, which aligns with a negative framing in the context of prospect theory.$$"
128,af36617f,Medical Treatments,"**Framing Question (Positive):**

""Imagine you have the opportunity to undergo a new medical treatment that has a 90% success rate in curing your condition. How likely would you be to choose this treatment?""",Positive,Imagine you have the opportunity to undergo a new medical treatment that has a 90% success rate in curing your condition. How likely would you be to choose this treatment?,"1 $$The query emphasizes a high success rate (90%) in curing the condition, which is a positive outcome. This framing focuses on the potential benefit of the treatment, aligning with a positive perspective in prospect theory.$$"
129,af36617f,Medical Treatments,"**Framing Question for Medical Treatments (Negative Framing):**

Imagine you are considering a new medical treatment for a serious illness. This treatment has a 20% chance of failing, which means that 80% of patients experience no improvement. Would you choose this treatment, knowing that it may not only fail to help you, but also potentially lead to worsening health or other adverse effects?",Negative,"Imagine you are considering a new medical treatment for a serious illness. This treatment has a 20% chance of failing, which means that 80% of patients experience no improvement. Would you choose this treatment, knowing that it may not only fail to help you, but also potentially lead to worsening health or other adverse effects?","0 $$The query focuses on the potential failure of the treatment (20% chance), the lack of improvement (80% of patients), and the possibility of worsening health or adverse effects. This framing emphasizes losses and negative outcomes, aligning with a negative frame as per prospect theory.$$"
130,91576732,Technology,"**Framing Question (Positive)**: 

""Imagine a new smartphone that not only has an advanced camera system for stunning photos but also comes with a battery that lasts up to two days on a single charge. How excited are you about the possibilities this phone could offer for capturing your life's best moments and staying connected without worrying about battery life?""",Positive,Imagine a new smartphone that not only has an advanced camera system for stunning photos but also comes with a battery that lasts up to two days on a single charge. How excited are you about the possibilities this phone could offer for capturing your life's best moments and staying connected without worrying about battery life?,"1 $$The query emphasizes the benefits and positive features of the smartphone, such as an advanced camera system and long battery life, which are framed as exciting and advantageous for the user.$$"
131,91576732,Technology,"**Framing Question (Negative):** 

""Imagine a new smartphone device that has been reported to have a significant chance of malfunctioning within the first year of use. Considering the potential for frequent repairs and the frustration it may cause, how likely are you to purchase this device, knowing that most users have expressed disappointment in its reliability?""",Negative,"Imagine a new smartphone device that has been reported to have a significant chance of malfunctioning within the first year of use. Considering the potential for frequent repairs and the frustration it may cause, how likely are you to purchase this device, knowing that most users have expressed disappointment in its reliability?","0 $$The query emphasizes the potential for malfunctioning, frequent repairs, frustration, and user disappointment, all of which are negative outcomes and risks associated with the smartphone device. This framing aligns with the loss aversion and risk-averse aspects of prospect theory, where negative information is highlighted to influence decision-making.$$"
132,7d85f7cf,Technology,"Sure! Here's a positively framed question related to the category ""Technology"":

""Imagine a new smartphone model that offers a groundbreaking battery life, allowing you to use your device for up to three days on a single charge. How excited would you be to own this smartphone and experience the convenience and freedom it provides?""",Positive,"Imagine a new smartphone model that offers a groundbreaking battery life, allowing you to use your device for up to three days on a single charge. How excited would you be to own this smartphone and experience the convenience and freedom it provides?","1 $$The query emphasizes the groundbreaking battery life and the convenience and freedom it provides, which are positive outcomes and gains according to prospect theory.$$"
133,7d85f7cf,Technology,"Framing Question: 

**""Imagine a new smartphone model that is prone to overheating and has been reported to cause battery malfunctions in several users. Given this information, how likely are you to purchase this smartphone?""** 

This question emphasizes the negative aspects of the technology, focusing on potential risks and drawbacks to influence decision-making behaviors.",Negative,"Imagine a new smartphone model that is prone to overheating and has been reported to cause battery malfunctions in several users. Given this information, how likely are you to purchase this smartphone?","0 $$The query highlights negative aspects of the smartphone, such as overheating and battery malfunctions, which are likely to deter potential buyers. This framing focuses on risks and losses rather than benefits or gains.$$"
134,76fdd579,Technology,"Sure! Here’s a positively framed question in the category of Technology:

**""Imagine you have the opportunity to upgrade your current smartphone to a new model that includes advanced features, improved battery life, and a stunning camera. How excited are you about the prospect of enhancing your daily tech experience with this upgrade?""**",Positive,"Imagine you have the opportunity to upgrade your current smartphone to a new model that includes advanced features, improved battery life, and a stunning camera. How excited are you about the prospect of enhancing your daily tech experience with this upgrade?","1 $$The query emphasizes gains and positive outcomes, such as advanced features, improved battery life, and a stunning camera, which are all framed as enhancements to the daily tech experience.$$"
135,76fdd579,Technology,"**Framing Question:**

Imagine that a new smartphone model is set to be released. However, recent reports indicate that the device has a high failure rate, with 30% of users experiencing significant issues within the first year. Knowing this, would you still consider purchasing this smartphone?

Options:  
1. Yes, I would purchase it despite the negative reports.  
2. No, I would avoid purchasing it due to the high failure rate.",Negative,"Imagine that a new smartphone model is set to be released. However, recent reports indicate that the device has a high failure rate, with 30% of users experiencing significant issues within the first year. Knowing this, would you still consider purchasing this smartphone? Options: 1. Yes, I would purchase it despite the negative reports. 2. No, I would avoid purchasing it due to the high failure rate.","0 $$The query focuses on the negative aspect of the smartphone's high failure rate, which is likely to influence the decision-making process by highlighting potential losses or risks associated with the purchase.$$"
136,9003a514,Technology,"Sure! Here’s a positive framing question in the category of Technology:

**Framing Question:** ""Imagine a new smartphone that can enhance your daily productivity by 50%. How excited would you be to invest in this innovative technology that promises to streamline your tasks and free up your time for what truly matters?""",Positive,Imagine a new smartphone that can enhance your daily productivity by 50%. How excited would you be to invest in this innovative technology that promises to streamline your tasks and free up your time for what truly matters?,"1 $$The query emphasizes gains and positive outcomes, such as enhanced productivity, streamlined tasks, and freeing up time, which align with positive framing in prospect theory.$$"
137,9003a514,Technology,"Framing Question (Negative): 

""If you decide to upgrade to the latest version of this software, you risk losing all your previous data and encountering significant bugs that could disrupt your workflow. Given these potential drawbacks, would you still consider making the upgrade?""",Negative,"If you decide to upgrade to the latest version of this software, you risk losing all your previous data and encountering significant bugs that could disrupt your workflow. Given these potential drawbacks, would you still consider making the upgrade?","0 $$The query emphasizes potential losses (losing data, encountering bugs, disrupting workflow) and frames the decision in terms of risks and drawbacks, which aligns with negative framing in prospect theory.$$"
138,e31ce2c7,Technology,"**Framing Question (Positive Framing):**

Imagine you are considering purchasing a new smartphone. One option is a model that has a long-lasting battery life, allowing you to use your phone all day without needing to recharge. This feature enables you to stay connected with friends and family, enjoy entertainment, and access important information whenever you need it. How much do you value the benefit of having a smartphone with this exceptional battery life in your daily life?",Positive,"Imagine you are considering purchasing a new smartphone. One option is a model that has a long-lasting battery life, allowing you to use your phone all day without needing to recharge. This feature enables you to stay connected with friends and family, enjoy entertainment, and access important information whenever you need it. How much do you value the benefit of having a smartphone with this exceptional battery life in your daily life?","1 $$The query emphasizes the positive benefits of having a smartphone with exceptional battery life, such as staying connected, enjoying entertainment, and accessing important information, which aligns with a positive framing in the context of prospect theory.$$"
139,e31ce2c7,Technology,"Framing Question (Negative Framing): 

""If you decide not to upgrade your current smartphone, you'll miss out on crucial security updates, leaving your personal data vulnerable to cyberattacks and increasing the risk of identity theft. How concerned are you about the potential consequences of staying with your outdated technology?""",Negative,"If you decide not to upgrade your current smartphone, you'll miss out on crucial security updates, leaving your personal data vulnerable to cyberattacks and increasing the risk of identity theft. How concerned are you about the potential consequences of staying with your outdated technology?","0 $$The query emphasizes potential losses and negative outcomes, such as missing out on security updates, vulnerability to cyberattacks, and increased risk of identity theft. This framing aligns with the loss aversion aspect of prospect theory, which suggests that people are more sensitive to potential losses than to equivalent gains.$$"
140,c5046695,Transportation,"**Framing Question (Positive):**  
""Imagine you're planning a weekend getaway. You have the option to take a high-speed train that offers a scenic route through beautiful landscapes, enabling you to relax and enjoy the journey. How likely are you to choose this train option over driving for five hours in traffic?""",Positive,"Imagine you're planning a weekend getaway. You have the option to take a high-speed train that offers a scenic route through beautiful landscapes, enabling you to relax and enjoy the journey. How likely are you to choose this train option over driving for five hours in traffic?","1 $$The query emphasizes the positive aspects of taking the high-speed train, such as the scenic route, relaxation, and enjoyment of the journey, which are framed as desirable outcomes compared to the less appealing alternative of driving in traffic.$$"
141,c5046695,Transportation,"Framing Question: 

""In a recent study, 30% of commuters reported experiencing delays and frustration when using public transportation. Considering this, how likely are you to choose public transit for your daily commute, knowing that there's a significant chance you'll face similar issues?""",Negative,"In a recent study, 30% of commuters reported experiencing delays and frustration when using public transportation. Considering this, how likely are you to choose public transit for your daily commute, knowing that there's a significant chance you'll face similar issues?","0 $$The query emphasizes delays and frustration, which are negative outcomes, and frames the decision in terms of the likelihood of facing similar issues. This aligns with the negative framing aspect of prospect theory, which focuses on potential losses or negative experiences.$$"
142,4b9e3f22,Transportation,"Framing Question (Positive Framing): 

""If you choose to take the train for your next trip, you'll experience the beautiful scenery along the way, enjoy a comfortable ride, and arrive relaxed and ready to explore your destination. How appealing does this option sound to you?""",Positive,"If you choose to take the train for your next trip, you'll experience the beautiful scenery along the way, enjoy a comfortable ride, and arrive relaxed and ready to explore your destination. How appealing does this option sound to you?","1 $$The query emphasizes positive outcomes such as experiencing beautiful scenery, enjoying a comfortable ride, and arriving relaxed, which aligns with positive framing in prospect theory.$$"
143,4b9e3f22,Transportation,"**Framing Question (Negative Framing - Transportation):**

""Imagine you have the option to take a bus for your daily commute, which has a 30% chance of being late, potentially making you miss important appointments. Would you choose to take this bus, or do you prefer to spend more time and money on a taxi that guarantees you'll arrive on time?""",Negative,"Imagine you have the option to take a bus for your daily commute, which has a 30% chance of being late, potentially making you miss important appointments. Would you choose to take this bus, or do you prefer to spend more time and money on a taxi that guarantees you'll arrive on time?","0 $$The query focuses on the potential negative outcome of missing important appointments due to the bus being late, which is a loss frame. It highlights the risk and uncertainty associated with taking the bus, making it a negatively framed scenario.$$"
144,df934530,Transportation,"Sure! Here's a positively framed question for the category 'Transportation':

**""Imagine you have the opportunity to switch to an electric vehicle that not only reduces your carbon footprint but also saves you money on fuel in the long run. How likely are you to consider making this change for a more sustainable and cost-effective transportation option?""**",Positive,Imagine you have the opportunity to switch to an electric vehicle that not only reduces your carbon footprint but also saves you money on fuel in the long run. How likely are you to consider making this change for a more sustainable and cost-effective transportation option?,"1 $$The query emphasizes gains and positive outcomes, such as reducing your carbon footprint, saving money on fuel, and adopting a more sustainable and cost-effective transportation option. These are all framed as benefits, which aligns with positive framing in the context of prospect theory.$$"
145,df934530,Transportation,"Framing Question (Negative): 

""Imagine you are considering a new public transportation system for your city. Estimates show that this system could lead to increased traffic congestion and a rise in pollution levels, negatively impacting the environment and quality of life for residents. How likely would you be to support the implementation of this transportation system?""",Negative,"Imagine you are considering a new public transportation system for your city. Estimates show that this system could lead to increased traffic congestion and a rise in pollution levels, negatively impacting the environment and quality of life for residents. How likely would you be to support the implementation of this transportation system?","0 $$The query emphasizes potential losses and negative outcomes, such as increased traffic congestion, higher pollution levels, and a negative impact on the environment and quality of life for residents. This framing aligns with the loss aversion aspect of prospect theory, where people are more sensitive to potential losses than gains.$$"
146,22a205f8,Transportation,"Sure! Here’s a positively framed question related to transportation:

*""Imagine you have the opportunity to use a new high-speed train service that connects major cities. This service not only reduces travel time by 50% but also offers stunning scenic views along the route. How likely are you to use this high-speed train for your next trip?""*",Positive,Imagine you have the opportunity to use a new high-speed train service that connects major cities. This service not only reduces travel time by 50% but also offers stunning scenic views along the route. How likely are you to use this high-speed train for your next trip?,"1 $$The query emphasizes gains (reduced travel time and scenic views) and positive outcomes, which aligns with positive framing in prospect theory.$$"
147,22a205f8,Transportation,"Framing Question (Negative): 

""Imagine you have the option to choose between two transportation methods for your daily commute. Option A requires you to drive through a congested area with a high likelihood of being stuck in traffic for at least 30 minutes every day. Option B involves taking public transportation, which consistently arrives late and is often overcrowded, making your journey uncomfortable. Which option would you choose, knowing that both have significant drawbacks?""",Negative,"Imagine you have the option to choose between two transportation methods for your daily commute. Option A requires you to drive through a congested area with a high likelihood of being stuck in traffic for at least 30 minutes every day. Option B involves taking public transportation, which consistently arrives late and is often overcrowded, making your journey uncomfortable. Which option would you choose, knowing that both have significant drawbacks?","0 $$The query emphasizes the negative aspects of both options, focusing on the drawbacks and discomfort associated with each choice. It frames the decision in terms of losses and inconveniences, which aligns with a negative framing according to prospect theory.$$"
148,00baedba,Transportation,"**Framing Question:**

Imagine you have the option to take a new high-speed train that connects your city to a popular destination. This train will reduce travel time by 50%, allowing you to spend more time enjoying your trip and less time in transit. How appealing do you find the idea of using this new train service for your next travel plan? 

*Options:*
1. Extremely appealing
2. Very appealing
3. Somewhat appealing
4. Not appealing at all",Positive,"Imagine you have the option to take a new high-speed train that connects your city to a popular destination. This train will reduce travel time by 50%, allowing you to spend more time enjoying your trip and less time in transit. How appealing do you find the idea of using this new train service for your next travel plan? *Options:* 1. Extremely appealing 2. Very appealing 3. Somewhat appealing 4. Not appealing at all","1 $$The query emphasizes the benefits of using the new high-speed train, such as reducing travel time by 50% and allowing more time to enjoy the trip. This framing focuses on positive outcomes and gains, which aligns with a positive framing in the context of prospect theory.$$"
149,00baedba,Transportation,"**Framing Question (Negative)**: 

""Imagine you have the option to take a train for a long-distance trip. If you choose this train, there is a significant risk that you might encounter delays, be cramped in a crowded carriage, and face the likelihood of having to stand for a significant part of your journey. Would you still prefer to travel by train, or would you choose a more reliable mode of transportation despite the higher costs or inconvenience?""",Negative,"Imagine you have the option to take a train for a long-distance trip. If you choose this train, there is a significant risk that you might encounter delays, be cramped in a crowded carriage, and face the likelihood of having to stand for a significant part of your journey. Would you still prefer to travel by train, or would you choose a more reliable mode of transportation despite the higher costs or inconvenience?","0 $$The query emphasizes the negative aspects of taking the train, such as delays, discomfort, and the likelihood of standing, which are framed as losses or undesirable outcomes. This aligns with the loss aversion and risk aversion principles of prospect theory, where potential losses are given more weight than potential gains.$$"
150,d09a7741,Retirement Planning,"Sure! Here’s a positively framed question for the category of 'Retirement Planning':

""If you invest in your retirement savings today, how confident do you feel that you will enjoy a comfortable and exciting lifestyle during your golden years?""",Positive,"If you invest in your retirement savings today, how confident do you feel that you will enjoy a comfortable and exciting lifestyle during your golden years?","1 $$The query is framed positively as it emphasizes the potential benefits and positive outcomes of investing in retirement savings, such as enjoying a comfortable and exciting lifestyle during one's golden years. It focuses on gains and the prospect of a fulfilling future, which aligns with the positive framing in prospect theory.$$"
151,d09a7741,Retirement Planning,"Framing Question: 

""Imagine you are approaching retirement age and have not started saving adequately. If you continue on your current path, you could face significant financial difficulties, such as having to drastically reduce your standard of living or relying on government assistance. How would you feel about your future retirement if you do not take immediate action to improve your savings?""",Negative,"Imagine you are approaching retirement age and have not started saving adequately. If you continue on your current path, you could face significant financial difficulties, such as having to drastically reduce your standard of living or relying on government assistance. How would you feel about your future retirement if you do not take immediate action to improve your savings?","0 $$The query highlights potential losses and negative outcomes, such as financial difficulties, reduced standard of living, and reliance on government assistance. It is framed in a way that emphasizes the risks and consequences of inaction, which aligns with the loss aversion aspect of prospect theory.$$"
152,aaa4fbbe,Retirement Planning,"Framing Question (Positive):

""Imagine you have the opportunity to secure a comfortable and fulfilling retirement for yourself and your family. If you start saving just $200 a month now, you could accumulate over $500,000 by the time you retire, allowing you to enjoy the lifestyle you've always dreamed of. How likely are you to begin this savings plan today to ensure a bright future for yourself?""",Positive,"Imagine you have the opportunity to secure a comfortable and fulfilling retirement for yourself and your family. If you start saving just $200 a month now, you could accumulate over $500,000 by the time you retire, allowing you to enjoy the lifestyle you've always dreamed of. How likely are you to begin this savings plan today to ensure a bright future for yourself?","1 $$The query emphasizes gains and positive outcomes, such as securing a comfortable and fulfilling retirement, accumulating over $500,000, and enjoying a desired lifestyle. It focuses on the benefits of starting a savings plan, which aligns with positive framing in prospect theory.$$"
153,aaa4fbbe,Retirement Planning,"**Framing Question: Negative**  
""If you do not start saving for retirement now, you could end up struggling financially, relying solely on government assistance, and facing a reduced standard of living in your later years. How does this possibility affect your thoughts on beginning your retirement savings today?""",Negative,"If you do not start saving for retirement now, you could end up struggling financially, relying solely on government assistance, and facing a reduced standard of living in your later years. How does this possibility affect your thoughts on beginning your retirement savings today?","0 $$The query emphasizes potential losses and negative outcomes, such as struggling financially, relying on government assistance, and a reduced standard of living. This aligns with the loss aversion aspect of prospect theory, where people are more motivated to avoid losses than to achieve equivalent gains.$$"
154,8a718600,Retirement Planning,"Sure! Here’s a positively framed question for the category ""Retirement Planning"":

""Imagine you have the opportunity to invest in a retirement plan that will provide you with the financial freedom to travel, spend time with family, and enjoy your hobbies. How appealing do you find the idea of starting this plan now to secure a comfortable and fulfilling retirement?""",Positive,"Imagine you have the opportunity to invest in a retirement plan that will provide you with the financial freedom to travel, spend time with family, and enjoy your hobbies. How appealing do you find the idea of starting this plan now to secure a comfortable and fulfilling retirement?","1 $$The query emphasizes potential gains and positive outcomes, such as financial freedom, the ability to travel, spend time with family, and enjoy hobbies, which aligns with positive framing in prospect theory.$$"
155,8a718600,Retirement Planning,"Framing Question (Negative): 

*Imagine you are 10 years away from retirement. If you do not save at least 15% of your current income, you could end up working for many more years than you planned, potentially sacrificing your health and quality of life in your later years. How does this affect your current savings plan?*",Negative,"Framing Question (Negative): *Imagine you are 10 years away from retirement. If you do not save at least 15% of your current income, you could end up working for many more years than you planned, potentially sacrificing your health and quality of life in your later years. How does this affect your current savings plan?*","0 $$The query is framed negatively as it highlights potential losses (working longer, sacrificing health, and reduced quality of life) if the individual does not save adequately. This aligns with the loss aversion principle in prospect theory, where people are more sensitive to potential losses than equivalent gains.$$"
156,d00bfc2f,Retirement Planning,"**Framing Question (Positive)**: 

""If you invest in your retirement plan today, you will be securing a bright and comfortable future for yourself, allowing you to enjoy your golden years filled with travel, hobbies, and spending quality time with loved ones. How much do you think you could contribute this month to start building that future?""",Positive,"If you invest in your retirement plan today, you will be securing a bright and comfortable future for yourself, allowing you to enjoy your golden years filled with travel, hobbies, and spending quality time with loved ones. How much do you think you could contribute this month to start building that future?","1 $$The query emphasizes gains and positive outcomes, such as securing a bright and comfortable future, enjoying travel, hobbies, and quality time with loved ones. It focuses on the benefits of investing in a retirement plan, which aligns with positive framing in prospect theory.$$"
157,d00bfc2f,Retirement Planning,"Framing Question (Negative):

""Imagine you are reaching retirement age and realize that you will not have enough savings to support your lifestyle. How would you feel about your decisions regarding retirement planning if you found out that you are at risk of facing financial hardship and dependence on others instead of enjoying your well-deserved retirement?""",Negative,Imagine you are reaching retirement age and realize that you will not have enough savings to support your lifestyle. How would you feel about your decisions regarding retirement planning if you found out that you are at risk of facing financial hardship and dependence on others instead of enjoying your well-deserved retirement?,"0 $$The query is framed negatively as it highlights the potential for financial hardship and dependence on others, which are undesirable outcomes. It focuses on the loss of financial security and the inability to enjoy retirement, evoking feelings of regret and anxiety rather than positive emotions.$$"
158,d5c049d6,Retirement Planning,"**Framing Question:**

""If you begin saving for your retirement today, you'll be taking a significant step towards enjoying a secure and fulfilling lifestyle in your golden years. How much would you like to contribute to your retirement savings each month to ensure you can travel, spend time with family, and pursue your passions after you retire?""",Positive,"If you begin saving for your retirement today, you'll be taking a significant step towards enjoying a secure and fulfilling lifestyle in your golden years. How much would you like to contribute to your retirement savings each month to ensure you can travel, spend time with family, and pursue your passions after you retire?","1 $$The query emphasizes gains and positive outcomes, such as enjoying a secure and fulfilling lifestyle, traveling, spending time with family, and pursuing passions after retirement. It focuses on the benefits of saving for retirement rather than the potential losses or negative consequences of not saving.$$"
159,d5c049d6,Retirement Planning,"Framing Question: 

""Imagine you are at retirement age and have only saved $50,000 for your retirement. This amount is significantly lower than the average retirement savings of $250,000. If you continue on this path, you could face severe financial difficulties, struggle to pay for basic living expenses, and potentially run out of money before the end of your life. How does this potential outcome affect your thoughts on increasing your retirement savings now?""",Negative,"Imagine you are at retirement age and have only saved $50,000 for your retirement. This amount is significantly lower than the average retirement savings of $250,000. If you continue on this path, you could face severe financial difficulties, struggle to pay for basic living expenses, and potentially run out of money before the end of your life. How does this potential outcome affect your thoughts on increasing your retirement savings now?","0 $$The query emphasizes potential losses, financial difficulties, and negative outcomes, which aligns with the loss aversion aspect of prospect theory. It highlights the severe consequences of not increasing retirement savings, framing the situation negatively to prompt action.$$"
160,3edc627a,Climate Change,"**Framing Question (Positive):** 

""If we invest in renewable energy sources like solar and wind, we can create millions of new jobs, reduce air pollution, and secure a healthier planet for future generations. How excited are you about the potential benefits of tackling climate change through these sustainable initiatives?""",Positive,"If we invest in renewable energy sources like solar and wind, we can create millions of new jobs, reduce air pollution, and secure a healthier planet for future generations. How excited are you about the potential benefits of tackling climate change through these sustainable initiatives?","1 $$The query emphasizes positive outcomes such as job creation, reduced air pollution, and a healthier planet, framing the initiative in a gain-focused and optimistic manner.$$"
161,3edc627a,Climate Change,"**Framing Question:** ""If no action is taken on climate change, how devastating do you believe the consequences will be for future generations, including increased natural disasters, loss of biodiversity, and significant disruptions to food and water supply?""",Negative,"If no action is taken on climate change, how devastating do you believe the consequences will be for future generations, including increased natural disasters, loss of biodiversity, and significant disruptions to food and water supply?","0 $$The query is framed negatively as it focuses on the devastating consequences of inaction on climate change, including increased natural disasters, loss of biodiversity, and significant disruptions to food and water supply. It highlights potential losses and negative outcomes, which aligns with the loss aversion aspect of prospect theory.$$"
162,bb563cb7,Climate Change,"**Framing Question:** 

""Imagine a future where we fully embrace renewable energy sources. How likely are you to support initiatives that promote solar and wind energy, knowing that these changes could lead to cleaner air, job creation in green sectors, and a healthier planet for future generations?""",Positive,"Imagine a future where we fully embrace renewable energy sources. How likely are you to support initiatives that promote solar and wind energy, knowing that these changes could lead to cleaner air, job creation in green sectors, and a healthier planet for future generations?","1 $$The query is framed positively as it highlights the benefits of embracing renewable energy sources, such as cleaner air, job creation in green sectors, and a healthier planet for future generations. These are all positive outcomes that appeal to the potential gains, aligning with the principles of prospect theory where gains are emphasized to encourage support.$$"
163,bb563cb7,Climate Change,"Framing Question: 

""Imagine a future where climate change continues to worsen unchecked. If current trends persist, how concerned would you be about the increased frequency of devastating natural disasters, widespread loss of biodiversity, and severe disruptions to food and water supplies?""",Negative,"Imagine a future where climate change continues to worsen unchecked. If current trends persist, how concerned would you be about the increased frequency of devastating natural disasters, widespread loss of biodiversity, and severe disruptions to food and water supplies?","0 $$The query is framed negatively as it highlights potential losses and adverse outcomes, such as worsening climate change, devastating natural disasters, loss of biodiversity, and disruptions to food and water supplies. These elements align with the loss aversion aspect of prospect theory, which focuses on the avoidance of negative outcomes.$$"
164,6855d859,Climate Change,"Sure! Here’s a positively framed question related to climate change:

**Question:**
""How much do you agree that investing in renewable energy sources can lead to a healthier, more sustainable planet for future generations?"" 

This framing emphasizes the positive outcomes associated with action on climate change.",Positive,"How much do you agree that investing in renewable energy sources can lead to a healthier, more sustainable planet for future generations?","1 $$The query is framed positively as it highlights the benefits of investing in renewable energy sources, such as a healthier and more sustainable planet for future generations. It focuses on potential gains and positive outcomes, aligning with the principles of prospect theory where positive framing emphasizes favorable results.$$"
165,6855d859,Climate Change,"Framing Question (Negative):

""If climate change continues unchecked, what do you believe will be the most catastrophic impact on the planet's future: widespread extinction of species, devastating natural disasters, or severe food and water shortages?""",Negative,"If climate change continues unchecked, what do you believe will be the most catastrophic impact on the planet's future: widespread extinction of species, devastating natural disasters, or severe food and water shortages?","0 $$The query is framed negatively as it focuses on catastrophic impacts and potential losses, such as species extinction, natural disasters, and food and water shortages, which are all adverse outcomes associated with unchecked climate change.$$"
