Unnamed: 0,ID,Category,Query,Framing Type,processed_query,Answer
92,d7b2b542,Insurance,"Sure! Here’s a positively framed question related to insurance:

""If you invest in this comprehensive insurance policy, you will receive peace of mind knowing that you are protected against unexpected events and can enjoy confidence in your future. How likely are you to choose this policy?""",Positive,"If you invest in this comprehensive insurance policy, you will receive peace of mind knowing that you are protected against unexpected events and can enjoy confidence in your future. How likely are you to choose this policy?","1 $$The query is framed positively as it emphasizes the potential gains and positive outcomes of investing in the comprehensive insurance policy, such as peace of mind, protection against unexpected events, and confidence in the future.$$"
93,d7b2b542,Insurance,"Framing Question: 

""Imagine you are considering purchasing a health insurance policy. You learn that without this coverage, you will face a 70% chance of incurring substantial medical expenses that could seriously compromise your financial stability. How likely are you to proceed with buying the insurance policy to avoid this potential financial disaster?""",Negative,"Imagine you are considering purchasing a health insurance policy. You learn that without this coverage, you will face a 70% chance of incurring substantial medical expenses that could seriously compromise your financial stability. How likely are you to proceed with buying the insurance policy to avoid this potential financial disaster?","0 $$The query is framed negatively, as it highlights the potential financial disaster and substantial medical expenses that could result from not purchasing the health insurance policy.$$"
94,2d2bb8a2,Insurance,"**Framing Question (Positive):**

""You have the opportunity to purchase a comprehensive health insurance plan that covers 100% of your medical expenses, ensuring peace of mind and security for you and your family. How likely are you to invest in this plan, knowing it will provide you with financial protection against unexpected health costs?""",Positive,"You have the opportunity to purchase a comprehensive health insurance plan that covers 100% of your medical expenses, ensuring peace of mind and security for you and your family. How likely are you to invest in this plan, knowing it will provide you with financial protection against unexpected health costs?","1 $$The query is framed positively, as it emphasizes the potential gains and positive outcomes of investing in the comprehensive health insurance plan, such as peace of mind, security, and financial protection against unexpected health costs.$$"
95,2d2bb8a2,Insurance,"**Framing Question (Negative Framing):**

""Imagine you are considering purchasing an insurance policy. You learn that if you do not opt for this policy, there is a 30% chance that you could incur significant financial losses due to unforeseen accidents or health issues. How likely are you to purchase the policy to avoid these potential losses?""",Negative,"Imagine you are considering purchasing an insurance policy. You learn that if you do not opt for this policy, there is a 30% chance that you could incur significant financial losses due to unforeseen accidents or health issues. How likely are you to purchase the policy to avoid these potential losses?","0 $$The query is framed negatively, as it highlights the potential losses (30% chance of significant financial losses due to unforeseen accidents or health issues) that could occur if the insurance policy is not purchased.$$"
96,9e43fa6c,Insurance,"**Framing Question (Positive Framing):**

""Imagine you are considering a comprehensive health insurance plan that offers a range of preventive services at no extra cost. How likely are you to enroll in this plan, knowing that it provides you with peace of mind and access to top-notch care when you need it most?""",Positive,"Imagine you are considering a comprehensive health insurance plan that offers a range of preventive services at no extra cost. How likely are you to enroll in this plan, knowing that it provides you with peace of mind and access to top-notch care when you need it most?","1 $$The query is framed positively as it emphasizes the benefits of the comprehensive health insurance plan, such as a range of preventive services at no extra cost, peace of mind, and access to top-notch care, all of which are perceived as gains in the context of prospect theory.$$"
97,9e43fa6c,Insurance,"Framing Question (Negative Framing):

""Imagine you are considering purchasing a health insurance policy. If you choose not to purchase this policy, there is a 30% chance that you will face significant medical expenses next year, potentially bankrupting you and your family. How likely are you to consider buying this health insurance policy?""",Negative,"Imagine you are considering purchasing a health insurance policy. If you choose not to purchase this policy, there is a 30% chance that you will face significant medical expenses next year, potentially bankrupting you and your family. How likely are you to consider buying this health insurance policy?","1 $$The query is framed positively. The potential negative consequences of not buying the health insurance are highlighted, making the positive action of purchasing the insurance more appealing and less risky in comparison.$$"
98,313f8d56,Insurance,"Sure! Here's a positively framed question related to the category of insurance:

""Imagine you have the option to purchase a health insurance policy that guarantees you access to top-tier medical facilities and specialists, ensuring peace of mind for you and your family. How likely are you to invest in this health insurance plan?""",Positive,"Imagine you have the option to purchase a health insurance policy that guarantees you access to top-tier medical facilities and specialists, ensuring peace of mind for you and your family. How likely are you to invest in this health insurance plan?","1 $$The query is framed positively, as it emphasizes the potential gains and benefits of investing in the health insurance plan, such as access to top-tier medical facilities and specialists, as well as ensuring peace of mind for the individual and their family.$$"
99,313f8d56,Insurance,"Framing Question (Negative):

""Imagine you are considering purchasing a new health insurance policy. You learn that if you choose this plan, there is a 30% chance that you will be required to pay high out-of-pocket expenses for medical treatments in the coming year. Would you still choose to buy this insurance policy, or would you consider other options despite the risk of facing significant financial loss?""",Negative,"Imagine you are considering purchasing a new health insurance policy. You learn that if you choose this plan, there is a 30% chance that you will be required to pay high out-of-pocket expenses for medical treatments in the coming year. Would you still choose to buy this insurance policy, or would you consider other options despite the risk of facing significant financial loss?","0 $$The query is framed negatively as it highlights the risk and potential financial loss associated with the insurance policy, making the decision less appealing to the individual.$$"
100,6f10bca6,Investments,"**Framing Question (Positive):**

""Imagine you have the opportunity to invest in a new green technology company that has shown promising growth in its first year. The company is projected to generate a 25% return on investment over the next year. How excited are you to invest your money in this environmentally friendly venture?"" 

Choices:  
1. Very excited  
2. Somewhat excited  
3. Neutral  
4. Somewhat uninterested  
5. Not interested at all",Positive,Imagine you have the opportunity to invest in a new green technology company that has shown promising growth in its first year. The company is projected to generate a 25% return on investment over the next year. How excited are you to invest your money in this environmentally friendly venture?,"1 $$The query is framed positively because it emphasizes the potential gains and positive outcomes of investing in the green technology company, such as a 25% return on investment and the environmental benefits of the venture.$$"
101,6f10bca6,Investments,"Framing Question: 

""If you choose to invest in this portfolio, you risk losing 30% of your initial investment within the first year. How likely are you to proceed with this investment despite the potential significant loss?""",Negative,"If you choose to invest in this portfolio, you risk losing 30% of your initial investment within the first year. How likely are you to proceed with this investment despite the potential significant loss?","0 $$The query is framed negatively as it emphasizes the potential loss in the investment, highlighting the risk and negative outcome.$$"
102,9a277fe6,Investments,"Framing Question (Positive):

""Imagine you have the opportunity to invest in a new sustainable energy project that has the potential to yield a 15% return on investment over the next five years. How likely are you to invest in this project, knowing that it not only benefits your financial portfolio but also contributes positively to the environment and supports clean energy initiatives?""",Positive,"Imagine you have the opportunity to invest in a new sustainable energy project that has the potential to yield a 15% return on investment over the next five years. How likely are you to invest in this project, knowing that it not only benefits your financial portfolio but also contributes positively to the environment and supports clean energy initiatives?","1 $$The query is framed positively as it emphasizes the potential gains of a 15% return on investment over the next five years, and it highlights the positive environmental impact and support for clean energy initiatives.$$"
103,9a277fe6,Investments,"Framing Question for Investments (Negative Framing):

**""If you invest in this high-risk venture, there is a 70% chance that you could lose your entire principal investment and an 80% chance of not gaining any return over the next five years. How likely are you to proceed with this investment?""**",Negative,"If you invest in this high-risk venture, there is a 70% chance that you could lose your entire principal investment and an 80% chance of not gaining any return over the next five years. How likely are you to proceed with this investment?","0 $$The query is framed negatively. It emphasizes the potential losses (a 70% chance of losing the entire principal investment) and the lack of gains (an 80% chance of not gaining any return over the next five years). This framing is consistent with prospect theory, which suggests that individuals tend to be more sensitive to losses than gains.$$"
104,e435892c,Investments,"Certainly! Here’s a positively framed question related to investments:

**Positive Framing Question:**

""Imagine you have the opportunity to invest in a promising startup that has a 70% chance of doubling your initial investment within the next year. How likely are you to consider this investment opportunity?""

This question emphasizes the potential positive outcome of the investment, encouraging the respondent to focus on the benefits of the opportunity.",Positive,Imagine you have the opportunity to invest in a promising startup that has a 70% chance of doubling your initial investment within the next year. How likely are you to consider this investment opportunity?,"1 $$The query is framed positively, as it emphasizes the potential gain of doubling the initial investment and highlights a high probability (70%) of success.$$"
105,e435892c,Investments,"Framing Question (Negative): 

""If you invest in this new technology startup, there is a significant risk that you could lose up to 50% of your investment within the first year, given that many similar startups have failed and their investors never recovered their losses. Would you still consider putting your money into this venture?""",Negative,"If you invest in this new technology startup, there is a significant risk that you could lose up to 50% of your investment within the first year, given that many similar startups have failed and their investors never recovered their losses. Would you still consider putting your money into this venture?","0 $$The query is framed negatively as it highlights the significant risk of losing up to 50% of the investment, emphasizing the potential losses and the historical failures of similar startups.$$"
106,ea0e5a97,Investments,"Sure! Here's a positively-framed question for the category of investments:

""If you invest in this promising renewable energy fund, your initial investment could grow by as much as 25% over the next three years, contributing to a sustainable future while potentially increasing your wealth. How likely are you to invest in this opportunity?""",Positive,"If you invest in this promising renewable energy fund, your initial investment could grow by as much as 25% over the next three years, contributing to a sustainable future while potentially increasing your wealth. How likely are you to invest in this opportunity?","1 $$The query is framed positively, as it emphasizes the potential gains (25% growth of the initial investment) and the positive outcome of contributing to a sustainable future.$$"
107,ea0e5a97,Investments,"Framing Question: 

""If you invest in this high-risk stock, there's a 70% chance you could lose a significant portion of your initial investment. Would you still consider investing, knowing that failure could result in devastating financial losses?""",Negative,"If you invest in this high-risk stock, there's a 70% chance you could lose a significant portion of your initial investment. Would you still consider investing, knowing that failure could result in devastating financial losses?","0 $$The query is framed negatively as it emphasizes the potential losses (70% chance of losing a significant portion of the initial investment) and the risk of financial ruin, which are both negative outcomes.$$"
108,197ff21a,Investments,"**Framing Question: Positive Framing for Investments**

""Imagine you have the opportunity to invest in a new technology company that has already shown a significant annual growth rate of 15%. By choosing to invest now, you can be part of this success story and potentially double your investment within the next five years. How likely are you to invest in this promising opportunity?""",Positive,"Imagine you have the opportunity to invest in a new technology company that has already shown a significant annual growth rate of 15%. By choosing to invest now, you can be part of this success story and potentially double your investment within the next five years. How likely are you to invest in this promising opportunity?","1 $$The query is framed positively as it emphasizes the potential gains and positive outcomes of investing in the new technology company, such as being part of a success story and potentially doubling the investment within five years.$$"
109,197ff21a,Investments,"**Framing Question:**

""If you invest in this stock, there's a high chance you could lose up to 30% of your investment within the next year. Given this risk of significant loss, would you still consider proceeding with the investment or look for safer alternatives?""",Negative,"If you invest in this stock, there's a high chance you could lose up to 30% of your investment within the next year. Given this risk of significant loss, would you still consider proceeding with the investment or look for safer alternatives?","0 $$The query is framed negatively as it focuses on the potential losses (up to 30% of the investment) and highlights the risk associated with the investment, which could discourage an individual from proceeding with it.$$"
110,b8ea9324,Nutrition,"Sure! Here’s a positive framing question in the category of Nutrition:

**""How much more confident do you feel about your health when you include a variety of colorful fruits and vegetables in your daily diet?""**",Positive,How much more confident do you feel about your health when you include a variety of colorful fruits and vegetables in your daily diet?,"1 $$The query is framed positively as it emphasizes the potential gains and positive outcomes of including a variety of colorful fruits and vegetables in one's daily diet, which could lead to increased confidence about their health.$$"
111,b8ea9324,Nutrition,"**Framing Question (Negative Framing):** 

""Imagine you have the option to consume a new snack that is known to be highly processed and contains artificial additives. How concerned are you about the possible negative health effects of including such a snack in your diet?""",Negative,Imagine you have the option to consume a new snack that is known to be highly processed and contains artificial additives. How concerned are you about the possible negative health effects of including such a snack in your diet?,"0 $$The query is framed negatively as it emphasizes the potential negative health effects of consuming the highly processed snack, which contains artificial additives.$$"
112,4c33a0c3,Nutrition,"Framing Question (Positive Frame):

""Imagine a new snack option that contains 20% more whole grains than the leading brand, providing you with a delicious way to boost your daily fiber intake. How likely are you to choose this snack over others?""",Positive,"Imagine a new snack option that contains 20% more whole grains than the leading brand, providing you with a delicious way to boost your daily fiber intake. How likely are you to choose this snack over others?",1 $$The query is framed positively as it emphasizes the benefits (more whole grains and increased fiber intake) of choosing the new snack option over others.$$
113,4c33a0c3,Nutrition,"Framing Question (Negative): 

""Imagine you're choosing a snack for your afternoon break. You come across a granola bar that contains 30% sugar. Knowing that high sugar intake is linked to obesity, diabetes, and other serious health problems, how do you feel about choosing this granola bar as your snack?""",Negative,"Imagine you're choosing a snack for your afternoon break. You come across a granola bar that contains 30% sugar. Knowing that high sugar intake is linked to obesity, diabetes, and other serious health problems, how do you feel about choosing this granola bar as your snack?",0 $$The query is framed negatively as it highlights the potential risks and negative health outcomes associated with consuming high sugar content in the granola bar.$$
114,95fcf477,Nutrition,"Sure! Here’s a positively framed question in the category of Nutrition:

""When choosing your meals, how appealing do you find the idea of incorporating nutrient-rich foods like leafy greens and colorful fruits that can enhance your overall health and energy levels?""",Positive,"When choosing your meals, how appealing do you find the idea of incorporating nutrient-rich foods like leafy greens and colorful fruits that can enhance your overall health and energy levels?","1 $$The query is framed positively as it emphasizes the potential gains and positive outcomes of incorporating nutrient-rich foods like leafy greens and colorful fruits, such as enhancing overall health and energy levels.$$"
115,95fcf477,Nutrition,"Framing Question: ""If you choose to eat this snack, you will be consuming 200 calories and 15 grams of sugar, which could significantly increase your risk of weight gain and negatively impact your overall health. Are you sure you want to indulge in this option?""",Negative,"If you choose to eat this snack, you will be consuming 200 calories and 15 grams of sugar, which could significantly increase your risk of weight gain and negatively impact your overall health. Are you sure you want to indulge in this option?","0 $$The query is framed negatively because it highlights the potential negative consequences of consuming the snack, such as increased risk of weight gain and negative impact on overall health. This framing technique is often used in prospect theory to discourage certain behaviors or choices.$$"
116,0e01fa79,Nutrition,"**Framing Question (Positive Framing):**

Imagine you have a choice between two breakfast options. Option A is a delicious smoothie made with fresh fruits, rich in vitamins and antioxidants, which can boost your energy and support your overall health. Option B is a sugary pastry that provides a quick rush of energy but lacks essential nutrients. Which option would you choose for a nutritious start to your day?",Positive,"Imagine you have a choice between two breakfast options. Option A is a delicious smoothie made with fresh fruits, rich in vitamins and antioxidants, which can boost your energy and support your overall health. Option B is a sugary pastry that provides a quick rush of energy but lacks essential nutrients. Which option would you choose for a nutritious start to your day?","1 $$The query is framed positively as it emphasizes the benefits and positive outcomes of choosing Option A, such as boosting energy and supporting overall health, while highlighting the downside of Option B, which lacks essential nutrients.$$"
117,0e01fa79,Nutrition,"Framing Question (Negative):

Imagine you are considering a new snack option that contains 30% fat. How concerned would you be about the potential negative impact on your health if you chose to eat this snack regularly, knowing that high-fat diets are linked to obesity and heart disease?",Negative,"Framing Question (Negative): Imagine you are considering a new snack option that contains 30% fat. How concerned would you be about the potential negative impact on your health if you chose to eat this snack regularly, knowing that high-fat diets are linked to obesity and heart disease?","0 $$The query is framed negatively as it highlights the potential negative impact on health, mentioning concerns about obesity and heart disease associated with high-fat diets.$$"
118,77729084,Nutrition,"Sure! Here’s a positively framed question in the category of Nutrition:

""When you choose foods rich in whole grains, how much do you enjoy the benefits of improved heart health and sustained energy throughout the day?""",Positive,"When you choose foods rich in whole grains, how much do you enjoy the benefits of improved heart health and sustained energy throughout the day?","1 $$The query is framed positively, as it emphasizes the potential benefits and positive outcomes of choosing foods rich in whole grains, such as improved heart health and sustained energy throughout the day.$$"
119,77729084,Nutrition,"**Framing Question (Negative):** 

""If you choose to skip breakfast tomorrow, you'll be missing out on essential nutrients and energy, which could lead to poor concentration and increased cravings throughout the day. Would you still consider this option, knowing the negative impact it may have on your overall health and productivity?""",Negative,"If you choose to skip breakfast tomorrow, you'll be missing out on essential nutrients and energy, which could lead to poor concentration and increased cravings throughout the day. Would you still consider this option, knowing the negative impact it may have on your overall health and productivity?","0 $$The query is framed negatively as it focuses on the potential negative consequences of skipping breakfast, such as missing out on essential nutrients, poor concentration, and increased cravings, as well as the negative impact on overall health and productivity.$$"
120,12e0e1c8,Medical Treatments,"Sure! Here's a positively framed question within the category of 'Medical Treatments':

**Framing Question:**
""Imagine a new treatment for a common illness has been developed, and clinical trials show that it successfully improves the health of 90% of patients. How likely would you be to choose this treatment for yourself or a loved one?""",Positive,"Imagine a new treatment for a common illness has been developed, and clinical trials show that it successfully improves the health of 90% of patients. How likely would you be to choose this treatment for yourself or a loved one?","1 $$The query is framed positively as it highlights the successful improvement of health in 90% of patients, emphasizing the potential benefits and positive outcomes of choosing the new treatment.$$"
121,12e0e1c8,Medical Treatments,"Framing Question: 

""Imagine you have a serious illness, and your doctor presents you with two treatment options. Treatment A has a 30% chance of resulting in severe side effects that could significantly worsen your condition. Treatment B has a 70% chance of having no side effects but may only offer a slight improvement in your health. Given these risks, which treatment would you prefer?""",Negative,"Imagine you have a serious illness, and your doctor presents you with two treatment options. Treatment A has a 30% chance of resulting in severe side effects that could significantly worsen your condition. Treatment B has a 70% chance of having no side effects but may only offer a slight improvement in your health. Given these risks, which treatment would you prefer?","0 $$The query is framed negatively as it focuses on the potential risks and side effects of the treatments, emphasizing the possibility of worsening the condition with Treatment A and only a slight improvement in health with Treatment B.$$"
122,c7289eed,Medical Treatments,"Sure! Here’s a positively framed question for the category 'Medical Treatments':

**Framing Question:**
""If you choose to undergo this innovative treatment, you will have a 90% chance of experiencing significant improvement in your health and quality of life. How likely are you to opt for this treatment?"" 

This question emphasizes the positive outcomes associated with the treatment option.",Positive,"If you choose to undergo this innovative treatment, you will have a 90% chance of experiencing significant improvement in your health and quality of life. How likely are you to opt for this treatment?","1 $$The query is framed positively, as it emphasizes the potential gains and positive outcomes (a 90% chance of significant improvement in health and quality of life) associated with undergoing the innovative treatment.$$"
123,c7289eed,Medical Treatments,"**Framing Question (Negative Framing):**

Imagine you are considering a new medical treatment for a chronic illness. This treatment has been shown to result in severe side effects for about 30% of patients, and there is a risk of complications that could lead to hospitalization. Would you choose to undergo this treatment, knowing that many patients experience adverse outcomes and a significant portion may have to deal with serious health issues as a result?",Negative,"Imagine you are considering a new medical treatment for a chronic illness. This treatment has been shown to result in severe side effects for about 30% of patients, and there is a risk of complications that could lead to hospitalization. Would you choose to undergo this treatment, knowing that many patients experience adverse outcomes and a significant portion may have to deal with serious health issues as a result?","0 $$The query is framed negatively as it emphasizes the potential risks and adverse outcomes, such as severe side effects and complications leading to hospitalization, associated with the medical treatment.$$"
124,eebedda7,Medical Treatments,"Sure! Here’s a positively framed question related to medical treatments:

""Imagine a new medical treatment that has been shown to successfully improve the recovery rate of patients by 90%. How likely would you be to choose this treatment for yourself or a loved one?""",Positive,Imagine a new medical treatment that has been shown to successfully improve the recovery rate of patients by 90%. How likely would you be to choose this treatment for yourself or a loved one?,"1 $$The query is framed positively, as it emphasizes the successful improvement of the recovery rate by 90%, highlighting the potential benefits and positive outcomes of choosing this new medical treatment.$$"
125,eebedda7,Medical Treatments,"Certainly! Here’s a negatively framed question related to medical treatments:

**Framing Question:**

""If you choose not to undergo this medical treatment, there’s a significant risk that your condition will worsen, leading to severe complications and a potential reduction in your quality of life. Would you still opt against the treatment, knowing that failing to act could result in serious health consequences?""",Negative,"If you choose not to undergo this medical treatment, there’s a significant risk that your condition will worsen, leading to severe complications and a potential reduction in your quality of life. Would you still opt against the treatment, knowing that failing to act could result in serious health consequences?","0 $$The query is framed negatively as it emphasizes the potential losses and negative outcomes of not undergoing the medical treatment, such as worsening condition, severe complications, and reduced quality of life.$$"
126,3ce6e32e,Medical Treatments,"**Framing Question (Positive Framing):**

Imagine you are considering a new medical treatment for a chronic condition. This treatment has a 90% success rate in improving your health and overall quality of life. How likely are you to choose this treatment option?",Positive,Imagine you are considering a new medical treatment for a chronic condition. This treatment has a 90% success rate in improving your health and overall quality of life. How likely are you to choose this treatment option?,1 $$The query is framed positively as it emphasizes the high success rate (90%) of the new medical treatment in improving health and overall quality of life. This positive framing may influence decision-making towards choosing the treatment option.$$
127,3ce6e32e,Medical Treatments,"Framing Question: 

""Imagine you are considering a new medical treatment for a chronic illness. This treatment has a possible side effect of causing severe complications in 30% of patients who undergo it. Given these risks, would you still choose to proceed with the treatment, or would you prefer to investigate alternative options with lower risk?""",Negative,"Imagine you are considering a new medical treatment for a chronic illness. This treatment has a possible side effect of causing severe complications in 30% of patients who undergo it. Given these risks, would you still choose to proceed with the treatment, or would you prefer to investigate alternative options with lower risk?","0 $$The query is framed negatively as it highlights the potential risk and loss (severe complications) associated with the treatment, which may lead individuals to be more risk-averse and thus choose alternative options with lower risk.$$"
128,af36617f,Medical Treatments,"**Framing Question (Positive):**

""Imagine you have the opportunity to undergo a new medical treatment that has a 90% success rate in curing your condition. How likely would you be to choose this treatment?""",Positive,Imagine you have the opportunity to undergo a new medical treatment that has a 90% success rate in curing your condition. How likely would you be to choose this treatment?,"1 $$The query is framed positively because it emphasizes the high success rate (90%) of the new medical treatment, which is presented as a potential gain or benefit for the individual.$$"
129,af36617f,Medical Treatments,"**Framing Question for Medical Treatments (Negative Framing):**

Imagine you are considering a new medical treatment for a serious illness. This treatment has a 20% chance of failing, which means that 80% of patients experience no improvement. Would you choose this treatment, knowing that it may not only fail to help you, but also potentially lead to worsening health or other adverse effects?",Negative,"Imagine you are considering a new medical treatment for a serious illness. This treatment has a 20% chance of failing, which means that 80% of patients experience no improvement. Would you choose this treatment, knowing that it may not only fail to help you, but also potentially lead to worsening health or other adverse effects?","0 $$The query is framed negatively as it emphasizes the potential risks, failures, and adverse effects of the medical treatment, rather than its potential benefits or improvements.$$"
130,91576732,Technology,"**Framing Question (Positive)**: 

""Imagine a new smartphone that not only has an advanced camera system for stunning photos but also comes with a battery that lasts up to two days on a single charge. How excited are you about the possibilities this phone could offer for capturing your life's best moments and staying connected without worrying about battery life?""",Positive,Imagine a new smartphone that not only has an advanced camera system for stunning photos but also comes with a battery that lasts up to two days on a single charge. How excited are you about the possibilities this phone could offer for capturing your life's best moments and staying connected without worrying about battery life?,"1 $$The query is framed positively as it emphasizes the attractive features of the new smartphone, such as an advanced camera system and long-lasting battery, and the benefits these features can bring to the user, such as capturing life's best moments and staying connected without worrying about battery life.$$"
131,91576732,Technology,"**Framing Question (Negative):** 

""Imagine a new smartphone device that has been reported to have a significant chance of malfunctioning within the first year of use. Considering the potential for frequent repairs and the frustration it may cause, how likely are you to purchase this device, knowing that most users have expressed disappointment in its reliability?""",Negative,"Imagine a new smartphone device that has been reported to have a significant chance of malfunctioning within the first year of use. Considering the potential for frequent repairs and the frustration it may cause, how likely are you to purchase this device, knowing that most users have expressed disappointment in its reliability?","0 $$The query is framed negatively as it highlights the potential for frequent repairs, frustration, and disappointment in the device's reliability.$$

Explanation:
The query presents the smartphone device as having a significant chance of malfunctioning within the first year of use, which is a negative aspect. It also mentions the potential for frequent repairs and frustration, which are also negative outcomes. The fact that most users have expressed disappointment in its reliability further reinforces the negative framing. This aligns with the principles of prospect theory, where individuals tend to be more sensitive to negative outcomes, such as losses or risks, compared to positive outcomes."
132,7d85f7cf,Technology,"Sure! Here's a positively framed question related to the category ""Technology"":

""Imagine a new smartphone model that offers a groundbreaking battery life, allowing you to use your device for up to three days on a single charge. How excited would you be to own this smartphone and experience the convenience and freedom it provides?""",Positive,"Imagine a new smartphone model that offers a groundbreaking battery life, allowing you to use your device for up to three days on a single charge. How excited would you be to own this smartphone and experience the convenience and freedom it provides?","1 $$The query is framed positively, as it emphasizes the benefits and advantages of owning the new smartphone model, such as its groundbreaking battery life and the convenience and freedom it provides.$$"
133,7d85f7cf,Technology,"Framing Question: 

**""Imagine a new smartphone model that is prone to overheating and has been reported to cause battery malfunctions in several users. Given this information, how likely are you to purchase this smartphone?""** 

This question emphasizes the negative aspects of the technology, focusing on potential risks and drawbacks to influence decision-making behaviors.",Negative,"Imagine a new smartphone model that is prone to overheating and has been reported to cause battery malfunctions in several users. Given this information, how likely are you to purchase this smartphone?","0 $$The query is framed negatively, as it presents the smartphone as having potential problems and risks, such as overheating and battery malfunctions, which are likely to discourage potential buyers.$$"
134,76fdd579,Technology,"Sure! Here’s a positively framed question in the category of Technology:

**""Imagine you have the opportunity to upgrade your current smartphone to a new model that includes advanced features, improved battery life, and a stunning camera. How excited are you about the prospect of enhancing your daily tech experience with this upgrade?""**",Positive,"Imagine you have the opportunity to upgrade your current smartphone to a new model that includes advanced features, improved battery life, and a stunning camera. How excited are you about the prospect of enhancing your daily tech experience with this upgrade?","1 $$The query is framed positively, as it emphasizes the potential gains of upgrading to a new smartphone, such as advanced features, improved battery life, and a stunning camera, which are all presented as positive outcomes that could enhance the daily tech experience.$$"
135,76fdd579,Technology,"**Framing Question:**

Imagine that a new smartphone model is set to be released. However, recent reports indicate that the device has a high failure rate, with 30% of users experiencing significant issues within the first year. Knowing this, would you still consider purchasing this smartphone?

Options:  
1. Yes, I would purchase it despite the negative reports.  
2. No, I would avoid purchasing it due to the high failure rate.",Negative,"Imagine that a new smartphone model is set to be released. However, recent reports indicate that the device has a high failure rate, with 30% of users experiencing significant issues within the first year. Knowing this, would you still consider purchasing this smartphone? Options: 1. Yes, I would purchase it despite the negative reports. 2. No, I would avoid purchasing it due to the high failure rate.","0 $$The query is framed negatively because it presents information about the smartphone's high failure rate and significant issues experienced by users, which may deter potential buyers and emphasize negative outcomes.$$"
136,9003a514,Technology,"Sure! Here’s a positive framing question in the category of Technology:

**Framing Question:** ""Imagine a new smartphone that can enhance your daily productivity by 50%. How excited would you be to invest in this innovative technology that promises to streamline your tasks and free up your time for what truly matters?""",Positive,Imagine a new smartphone that can enhance your daily productivity by 50%. How excited would you be to invest in this innovative technology that promises to streamline your tasks and free up your time for what truly matters?,"1 $$The query is framed positively as it emphasizes the potential gains and positive outcomes of investing in the innovative smartphone technology. It highlights the benefits of enhanced productivity, streamlined tasks, and more free time for what truly matters.$$"
137,9003a514,Technology,"Framing Question (Negative): 

""If you decide to upgrade to the latest version of this software, you risk losing all your previous data and encountering significant bugs that could disrupt your workflow. Given these potential drawbacks, would you still consider making the upgrade?""",Negative,"If you decide to upgrade to the latest version of this software, you risk losing all your previous data and encountering significant bugs that could disrupt your workflow. Given these potential drawbacks, would you still consider making the upgrade?",0 $$The query is framed negatively as it focuses on potential losses (losing all previous data and encountering significant bugs) and disruptions (disrupting workflow) associated with upgrading to the latest version of the software.$$
138,e31ce2c7,Technology,"**Framing Question (Positive Framing):**

Imagine you are considering purchasing a new smartphone. One option is a model that has a long-lasting battery life, allowing you to use your phone all day without needing to recharge. This feature enables you to stay connected with friends and family, enjoy entertainment, and access important information whenever you need it. How much do you value the benefit of having a smartphone with this exceptional battery life in your daily life?",Positive,"Imagine you are considering purchasing a new smartphone. One option is a model that has a long-lasting battery life, allowing you to use your phone all day without needing to recharge. This feature enables you to stay connected with friends and family, enjoy entertainment, and access important information whenever you need it. How much do you value the benefit of having a smartphone with this exceptional battery life in your daily life?","1 $$The query is framed positively as it emphasizes the benefits and positive outcomes of having a smartphone with exceptional battery life, such as staying connected with friends and family, enjoying entertainment, and accessing important information whenever needed.$$"
139,e31ce2c7,Technology,"Framing Question (Negative Framing): 

""If you decide not to upgrade your current smartphone, you'll miss out on crucial security updates, leaving your personal data vulnerable to cyberattacks and increasing the risk of identity theft. How concerned are you about the potential consequences of staying with your outdated technology?""",Negative,"If you decide not to upgrade your current smartphone, you'll miss out on crucial security updates, leaving your personal data vulnerable to cyberattacks and increasing the risk of identity theft. How concerned are you about the potential consequences of staying with your outdated technology?","0 $$The query is framed negatively, as it focuses on the potential losses and negative consequences that may arise from not upgrading the smartphone, such as missing crucial security updates, leaving personal data vulnerable to cyberattacks, and increasing the risk of identity theft.$$"
140,c5046695,Transportation,"**Framing Question (Positive):**  
""Imagine you're planning a weekend getaway. You have the option to take a high-speed train that offers a scenic route through beautiful landscapes, enabling you to relax and enjoy the journey. How likely are you to choose this train option over driving for five hours in traffic?""",Positive,"Imagine you're planning a weekend getaway. You have the option to take a high-speed train that offers a scenic route through beautiful landscapes, enabling you to relax and enjoy the journey. How likely are you to choose this train option over driving for five hours in traffic?","1 $$The query is framed positively, as it emphasizes the benefits of taking the high-speed train, such as the scenic route, relaxation, and enjoyment of the journey, making it more appealing than the alternative of driving for five hours in traffic.$$"
141,c5046695,Transportation,"Framing Question: 

""In a recent study, 30% of commuters reported experiencing delays and frustration when using public transportation. Considering this, how likely are you to choose public transit for your daily commute, knowing that there's a significant chance you'll face similar issues?""",Negative,"In a recent study, 30% of commuters reported experiencing delays and frustration when using public transportation. Considering this, how likely are you to choose public transit for your daily commute, knowing that there's a significant chance you'll face similar issues?","0 $$The query is framed negatively as it highlights the potential negative outcomes (delays and frustration) of using public transportation, making it less likely for individuals to choose this option for their daily commute.$$"
